absEta_2.0_2.5-R9_0.0_0.5-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015547695	0.00125	0
absEta_2.0_2.5-R9_0.0_0.5-gainEle_6	runNumber	1	2	1.000	0.00125	0.01030294	0.00125	0
absEta_2.0_2.5-R9_0.6_0.8-gainEle_1	runNumber	1	2	1.000	0.00125	0.03026514	0.00125	0
absEta_2.0_2.5-R9_0.6_0.8-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015425655000000007	0.00125	0
absEta_2.0_2.5-R9_0.6_0.8-gainEle_6	runNumber	1	2	1.000	0.00125	0.010222069999999998	0.00125	0
absEta_2.0_2.5-R9_0.8_0.9-gainEle_1	runNumber	1	2	1.000	0.00125	0.03014319	0.00125	0
absEta_2.0_2.5-R9_0.8_0.9-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015363495000000002	0.00125	0
absEta_2.0_2.5-R9_0.8_0.9-gainEle_6	runNumber	1	2	1.000	0.00125	0.010180879999999998	0.00125	0
absEta_2.0_2.5-R9_0.94_0.96-gainEle_1	runNumber	1	2	1.000	0.00125	0.02998755	0.00125	0
absEta_2.0_2.5-R9_0.94_0.96-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015284175	0.00125	0
absEta_2.0_2.5-R9_0.94_0.96-gainEle_6	runNumber	1	2	1.000	0.00125	0.01012831	0.00125	0
absEta_2.0_2.5-R9_0.96_0.98-gainEle_1	runNumber	1	2	1.000	0.00125	0.02992602	0.00125	0
absEta_2.0_2.5-R9_0.96_0.98-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015252810000000005	0.00125	0
absEta_2.0_2.5-R9_0.96_0.98-gainEle_6	runNumber	1	2	1.000	0.00125	0.01010753	0.00125	0
absEta_2.0_2.5-R9_0.98_10.0-gainEle_1	runNumber	1	2	1.000	0.00125	0.0298947	0.00125	0
absEta_2.0_2.5-R9_0.98_10.0-gainEle_12	runNumber	1	2	1.000	0.00125	0.001523685	0.00125	0
absEta_2.0_2.5-R9_0.98_10.0-gainEle_6	runNumber	1	2	1.000	0.00125	0.01009695	0.00125	0
absEta_2.0_2.5-R9_0.9_0.94-gainEle_1	runNumber	1	2	1.000	0.00125	0.03008316	0.00125	0
absEta_2.0_2.5-R9_0.9_0.94-gainEle_12	runNumber	1	2	1.000	0.00125	0.001533291	0.00125	0
absEta_2.0_2.5-R9_0.9_0.94-gainEle_6	runNumber	1	2	1.000	0.00125	0.01016061	0.00125	0
absEta_0.0_1.0-R9_0.0_0.675-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01980798	0.0005	0
absEta_0.0_1.0-R9_0.0_0.675-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0005047904999999999	0.0005	0
absEta_0.0_1.0-R9_0.0_0.675-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00501762	0.0005	0
absEta_0.0_1.0-R9_0.675_0.775-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01976876	0.0005	0
absEta_0.0_1.0-R9_0.675_0.775-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0005037910000000001	0.0005	0
absEta_0.0_1.0-R9_0.675_0.775-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005007685	0.0005	0
absEta_0.0_1.0-R9_0.775_0.85-gainEle_1	runNumber	3	273157	1.000	0.0005	0.0197513	0.0005	0
absEta_0.0_1.0-R9_0.775_0.85-gainEle_12	runNumber	3	273157	1.000	0.0005	0.000503346	0.0005	0
absEta_0.0_1.0-R9_0.775_0.85-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005003260000000001	0.0005	0
absEta_0.0_1.0-R9_0.85_0.9-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01974198	0.0005	0
absEta_0.0_1.0-R9_0.85_0.9-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0005031085	0.0005	0
absEta_0.0_1.0-R9_0.85_0.9-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005000899999999999	0.0005	0
absEta_0.0_1.0-R9_0.94_0.96-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01973252	0.0005	0
absEta_0.0_1.0-R9_0.94_0.96-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0005028675	0.0005	0
absEta_0.0_1.0-R9_0.94_0.96-gainEle_6	runNumber	3	273157	1.000	0.0005	0.004998505	0.0005	0
absEta_0.0_1.0-R9_0.96_0.973-gainEle_1	runNumber	3	273157	1.000	0.0005	0.0197185	0.0005	0
absEta_0.0_1.0-R9_0.96_0.973-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0005025100000000001	0.0005	0
absEta_0.0_1.0-R9_0.96_0.973-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00499495	0.0005	0
absEta_0.0_1.0-R9_0.973_0.983-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01969	0.0005	0
absEta_0.0_1.0-R9_0.973_0.983-gainEle_12	runNumber	3	273157	1.000	0.0005	0.000501784	0.0005	0
absEta_0.0_1.0-R9_0.973_0.983-gainEle_6	runNumber	3	273157	1.000	0.0005	0.004987735	0.0005	0
absEta_0.0_1.0-R9_0.983_10.0-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01967014	0.0005	0
absEta_0.0_1.0-R9_0.983_10.0-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0005012780000000001	0.0005	0
absEta_0.0_1.0-R9_0.983_10.0-gainEle_6	runNumber	3	273157	1.000	0.0005	0.0049827050000000005	0.0005	0
absEta_0.0_1.0-R9_0.9_0.94-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01972988	0.0005	0
absEta_0.0_1.0-R9_0.9_0.94-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0005028000000000001	0.0005	0
absEta_0.0_1.0-R9_0.9_0.94-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00499783	0.0005	0
absEta_1.0_1.2-R9_0.0_0.675-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01994162	0.0005	0
absEta_1.0_1.2-R9_0.0_0.675-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007622939999999997	0.0005	0
absEta_1.0_1.2-R9_0.0_0.675-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00505147	0.0005	0
absEta_1.0_1.2-R9_0.675_0.775-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01987586	0.0005	0
absEta_1.0_1.2-R9_0.675_0.775-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007597807500000001	0.0005	0
absEta_1.0_1.2-R9_0.675_0.775-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005034814999999999	0.0005	0
absEta_1.0_1.2-R9_0.775_0.85-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01983632	0.0005	0
absEta_1.0_1.2-R9_0.775_0.85-gainEle_12	runNumber	3	273157	1.000	0.0005	0.00075826875	0.0005	0
absEta_1.0_1.2-R9_0.775_0.85-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005024795	0.0005	0
absEta_1.0_1.2-R9_0.85_0.9-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01981938	0.0005	0
absEta_1.0_1.2-R9_0.85_0.9-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007576214999999999	0.0005	0
absEta_1.0_1.2-R9_0.85_0.9-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005020505000000001	0.0005	0
absEta_1.0_1.2-R9_0.94_0.96-gainEle_1	runNumber	3	273157	1.000	0.0005	0.019807299999999996	0.0005	0
absEta_1.0_1.2-R9_0.94_0.96-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007571594999999999	0.0005	0
absEta_1.0_1.2-R9_0.94_0.96-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005017444999999999	0.0005	0
absEta_1.0_1.2-R9_0.96_0.973-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01978656	0.0005	0
absEta_1.0_1.2-R9_0.96_0.973-gainEle_12	runNumber	3	273157	1.000	0.0005	0.00075636675	0.0005	0
absEta_1.0_1.2-R9_0.96_0.973-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00501219	0.0005	0
absEta_1.0_1.2-R9_0.973_0.983-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01976698	0.0005	0
absEta_1.0_1.2-R9_0.973_0.983-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007556182499999999	0.0005	0
absEta_1.0_1.2-R9_0.973_0.983-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005007229999999999	0.0005	0
absEta_1.0_1.2-R9_0.983_10.0-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01970992	0.0005	0
absEta_1.0_1.2-R9_0.983_10.0-gainEle_12	runNumber	3	273157	1.000	0.0005	0.00075343725	0.0005	0
absEta_1.0_1.2-R9_0.983_10.0-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00499278	0.0005	0
absEta_1.0_1.2-R9_0.9_0.94-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01978018	0.0005	0
absEta_1.0_1.2-R9_0.9_0.94-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007561229999999997	0.0005	0
absEta_1.0_1.2-R9_0.9_0.94-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005010575	0.0005	0
absEta_1.2_1.4442-R9_0.0_0.675-gainEle_1	runNumber	3	273157	1.000	0.0005	0.0200053	0.0005	0
absEta_1.2_1.4442-R9_0.0_0.675-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007647284999999997	0.0005	0
absEta_1.2_1.4442-R9_0.0_0.675-gainEle_6	runNumber	3	273157	1.000	0.0005	0.0050676	0.0005	0
absEta_1.2_1.4442-R9_0.675_0.775-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01991444	0.0005	0
absEta_1.2_1.4442-R9_0.675_0.775-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007612552499999999	0.0005	0
absEta_1.2_1.4442-R9_0.675_0.775-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005044585000000001	0.0005	0
absEta_1.2_1.4442-R9_0.775_0.85-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01985994	0.0005	0
absEta_1.2_1.4442-R9_0.775_0.85-gainEle_12	runNumber	3	273157	1.000	0.0005	0.00075917175	0.0005	0
absEta_1.2_1.4442-R9_0.775_0.85-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00503078	0.0005	0
absEta_1.2_1.4442-R9_0.85_0.9-gainEle_1	runNumber	3	273157	1.000	0.0005	0.0198198	0.0005	0
absEta_1.2_1.4442-R9_0.85_0.9-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007576372500000001	0.0005	0
absEta_1.2_1.4442-R9_0.85_0.9-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00502061	0.0005	0
absEta_1.2_1.4442-R9_0.94_0.96-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01988462	0.0005	0
absEta_1.2_1.4442-R9_0.94_0.96-gainEle_12	runNumber	3	273157	1.000	0.0005	0.00076011525	0.0005	0
absEta_1.2_1.4442-R9_0.94_0.96-gainEle_6	runNumber	3	273157	1.000	0.0005	0.0050370300000000005	0.0005	0
absEta_1.2_1.4442-R9_0.96_0.973-gainEle_1	runNumber	3	273157	1.000	0.0005	0.019882499999999997	0.0005	0
absEta_1.2_1.4442-R9_0.96_0.973-gainEle_12	runNumber	3	273157	1.000	0.0005	0.00076003425	0.0005	0
absEta_1.2_1.4442-R9_0.96_0.973-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005036494999999999	0.0005	0
absEta_1.2_1.4442-R9_0.973_0.983-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01988702	0.0005	0
absEta_1.2_1.4442-R9_0.973_0.983-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007602075000000001	0.0005	0
absEta_1.2_1.4442-R9_0.973_0.983-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00503764	0.0005	0
absEta_1.2_1.4442-R9_0.983_10.0-gainEle_1	runNumber	3	273157	1.000	0.0005	0.01979112	0.0005	0
absEta_1.2_1.4442-R9_0.983_10.0-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007565414999999999	0.0005	0
absEta_1.2_1.4442-R9_0.983_10.0-gainEle_6	runNumber	3	273157	1.000	0.0005	0.005013350000000001	0.0005	0
absEta_1.2_1.4442-R9_0.9_0.94-gainEle_1	runNumber	3	273157	1.000	0.0005	0.0198203	0.0005	0
absEta_1.2_1.4442-R9_0.9_0.94-gainEle_12	runNumber	3	273157	1.000	0.0005	0.0007576567499999999	0.0005	0
absEta_1.2_1.4442-R9_0.9_0.94-gainEle_6	runNumber	3	273157	1.000	0.0005	0.00502074	0.0005	0
absEta_1.566_2.0-R9_0.0_0.5-gainEle_1	runNumber	3	273157	1.000	0.00125	0.030285120000000006	0.00125	0
absEta_1.566_2.0-R9_0.0_0.5-gainEle_12	runNumber	3	273157	1.000	0.00125	0.0015435839999999998	0.00125	0
absEta_1.566_2.0-R9_0.0_0.5-gainEle_6	runNumber	3	273157	1.000	0.00125	0.01022882	0.00125	0
absEta_1.566_2.0-R9_0.6_0.8-gainEle_1	runNumber	3	273157	1.000	0.00125	0.030097170000000006	0.00125	0
absEta_1.566_2.0-R9_0.6_0.8-gainEle_12	runNumber	3	273157	1.000	0.00125	0.001534005	0.00125	0
absEta_1.566_2.0-R9_0.6_0.8-gainEle_6	runNumber	3	273157	1.000	0.00125	0.01016534	0.00125	0
absEta_1.566_2.0-R9_0.8_0.9-gainEle_1	runNumber	3	273157	1.000	0.00125	0.02997756	0.00125	0
absEta_1.566_2.0-R9_0.8_0.9-gainEle_12	runNumber	3	273157	1.000	0.00125	0.0015279089999999998	0.00125	0
absEta_1.566_2.0-R9_0.8_0.9-gainEle_6	runNumber	3	273157	1.000	0.00125	0.01012494	0.00125	0
absEta_1.566_2.0-R9_0.94_0.96-gainEle_1	runNumber	3	273157	1.000	0.00125	0.029805599999999998	0.00125	0
absEta_1.566_2.0-R9_0.94_0.96-gainEle_12	runNumber	3	273157	1.000	0.00125	0.0015191430000000006	0.00125	0
absEta_1.566_2.0-R9_0.94_0.96-gainEle_6	runNumber	3	273157	1.000	0.00125	0.01006685	0.00125	0
absEta_1.566_2.0-R9_0.96_0.98-gainEle_1	runNumber	3	273157	1.000	0.00125	0.02978004	0.00125	0
absEta_1.566_2.0-R9_0.96_0.98-gainEle_12	runNumber	3	273157	1.000	0.00125	0.001517841	0.00125	0
absEta_1.566_2.0-R9_0.96_0.98-gainEle_6	runNumber	3	273157	1.000	0.00125	0.01005823	0.00125	0
absEta_1.566_2.0-R9_0.98_10.0-gainEle_1	runNumber	3	273157	1.000	0.00125	0.0	0.00125	0
absEta_1.566_2.0-R9_0.98_10.0-gainEle_12	runNumber	3	273157	1.000	0.00125	0.0	0.00125	0
absEta_1.566_2.0-R9_0.98_10.0-gainEle_6	runNumber	3	273157	1.000	0.00125	0.0	0.00125	0
